Unnamed: 0,Y,X_t2m,X_VPD,X_tp,X_Rn,X_ws2,X_SM,X_LAI,Xi_ELE,Xi_forest,Xi_savanas,Xi_grassland,Xi_cropland,Xi_LTD
10,-8.17121083993728,21.2198326606983,6.34449982276312,773.513941681769,944.147085481472,0.318852615632773,0.641613153833188,6.28319855627382,1024.61509935607,0.8925,0.08,0.025,0.0025,24.7
446,-37.0364226613487,22.2695473528402,11.9872649086324,205.677960318068,1144.86965399154,0.708383171011564,0.561046320788052,7.66045858992499,1177.72703550442,0.825,0.08,0.0075,0.0875,24.1
573,1.79357794551455,15.4498016476758,3.22408165754649,270.436904229475,634.317425502596,0.422766203588086,0.687871971744556,5.47936953941169,1339.86234053339,1.0,0.0,0.0,0.0,25.1
1268,1.86154571736253,18.8592935886541,2.10984061140265,757.588531421278,663.027973933086,0.308578679291819,0.777382247829578,8.10240837757859,1638.9906709315,0.5325,0.2425,0.02,0.205,24.8
1589,24.5713418434081,21.9593398943524,2.79083110794509,762.677546939706,847.438859347083,0.427532278327554,0.778954544023671,7.7125717342534,1189.05198255812,0.7675,0.2025,0.015,0.015,24.1
1676,0.491987472131208,13.437793760475,2.26227746006297,447.956510011777,855.395984591101,0.215601278572551,0.688556561189471,7.22659567340659,2149.30767566988,0.9825,0.0175,0.0,0.0,25.2
1804,4.20467885926131,17.6139583093219,2.20461022637219,700.200100884766,728.014218874997,0.270119813157032,0.77171327186013,7.80677345456819,1876.73796906331,1.0,0.0,0.0,0.0,24.9
1821,-35.9601371057356,14.7708945879317,6.9611874823287,67.9899110880234,590.615830884338,0.375703021965629,0.568394008164489,7.69020812383985,1348.44948169236,0.7475,0.175,0.0025,0.07,24.8
2175,-0.511903802343095,15.6753518641538,4.58952383265374,117.199358735017,658.962959793912,0.312361582530133,0.652622837378531,7.57781961917982,1177.62684628415,0.5875,0.3075,0.0075,0.0975,24.1
2334,20.5603330934435,16.2580469104951,3.04594638792627,325.463010493059,703.664842400835,0.248896478595157,0.666218321131531,7.8524078958873,1544.28980164428,0.6775,0.1825,0.025,0.0975,25.1
2482,34.2227308121364,19.9303826228069,5.49208608498512,673.216693940784,1010.26067826153,0.570244087930146,0.732525304062922,7.4242702026856,1358.77135063432,0.265,0.34,0.0125,0.3675,24.8
2586,-3.70176308913483,13.8929908123685,7.46399608711207,53.5234348365051,962.156762259521,0.464253147721864,0.614258317975069,7.36759316521276,1454.32224041782,0.6475,0.3425,0.0,0.01,24.5
2708,-53.0819364942904,17.4101312681017,9.38217526258194,42.2818314803977,844.816924455397,0.468235550359177,0.529247112174039,7.70963850729515,1169.82226984479,0.5025,0.42,0.025,0.0525,24.3
2731,3.60880059646947,14.6368081766104,7.14701685716357,27.6922414515182,747.653349467092,0.398505329775602,0.605597890336177,6.49435771789272,1068.07300242036,0.355,0.36,0.08,0.2,24.2
2746,-2.99872053996202,14.9682095199858,3.98624637542566,75.2896906041407,639.994728579106,0.235756332046747,0.646804190725465,6.81549068134158,1068.07300242036,0.355,0.36,0.08,0.2,24.2
2772,-20.5917092992824,14.2228107760844,4.57942927728021,54.7689689083419,664.289181647195,0.235327327994362,0.604011941766175,7.60156613169985,1160.13610729982,0.605,0.2775,0.015,0.055,24.1
3167,-6.83321679520356,13.2643747882654,5.53418389034032,205.47259529853,939.484092454492,0.579776606607341,0.538850480987612,5.37952370746949,1780.76143782831,0.85,0.15,0.0,0.0,25.2
3315,-2.03809501454231,12.3565375350887,3.80580622863042,160.448665502493,667.229121601416,0.346453994153898,0.669104655707526,4.50890438183787,1656.72742441555,0.8375,0.1625,0.0,0.0,24.9
3391,-36.5778293668881,16.7108969840043,7.8869431854654,140.221530490809,924.385511952792,0.479505963487691,0.578863739938918,7.40208364772283,1433.88664303128,0.325,0.5275,0.005,0.1425,24.7
3466,-30.0885475014215,18.0745007891646,5.84862321038516,339.121748094704,855.62462169389,0.396128307675109,0.639119753569854,7.23057500917205,1351.01545372421,0.395,0.4375,0.0225,0.145,24.6
3483,-19.0557339034111,12.926420288913,4.9362378044085,27.8354395583819,647.147195459129,0.24549273873068,0.597715487254499,7.5572401696867,1285.09643448605,0.535,0.36,0.0,0.105,24.5
3659,34.7982215375739,21.5738832823985,3.3501619055558,627.166535910199,857.319473929551,0.326083986952955,0.759521147893051,8.03852871838808,1063.32093440459,0.2575,0.285,0.0,0.4575,24.2
3913,15.9212051461778,7.39852525134169,1.38161527846605,513.850890989203,633.62647199054,0.27326389173688,0.641761893318869,6.88600524019744,2799.88862607008,0.82,0.045,0.135,0.0,27.9
3934,14.7291802981301,13.1292009151653,1.14087114956898,1371.39215092455,809.018384966996,0.414385986859692,0.684019543316966,6.50276065149624,2799.88862607008,0.82,0.045,0.135,0.0,27.9
4137,-10.0075872902618,12.2575838311868,3.71307331540578,420.716259025494,944.073056954555,0.509993269177417,0.543487570946537,5.84890710209746,2200.01088205221,0.9775,0.0225,0.0,0.0,25.4
4304,-19.4039635421824,10.2205879154896,3.91441994300477,71.9632476250308,671.816018592852,0.393428296085291,0.592960341968915,7.98389224247811,1840.77807936919,0.5525,0.41,0.03,0.0075,25.0
4340,18.0288077371479,18.8720863549462,2.42552842799753,740.09484141228,820.871072172592,0.245506597250393,0.775084312051431,7.08468800211444,1640.39717120502,0.3975,0.4425,0.0025,0.1575,24.9
4445,17.9676550355198,20.56518274429,2.43856167044059,838.168925682587,781.112810125984,0.332610538544991,0.79617614319155,7.26843734095281,1535.98113211439,0.4275,0.3825,0.0075,0.1825,24.7
4484,-45.8031575546291,19.7777927354645,9.66358461391705,184.466589573071,1076.00661092163,0.455674039093112,0.548713729614619,7.30305360073262,1272.55601413047,0.475,0.3275,0.01,0.185,24.6
4557,-1.3476220771575,17.4527441003816,4.13821685206939,167.463973638456,680.246023904729,0.197003109964017,0.675227817055023,7.35618384923258,1210.78474150359,0.3125,0.67,0.0,0.0175,24.4
4625,6.63696309563492,17.1140783608798,3.99511063979076,138.749238402222,682.529655899991,0.221605907158741,0.670013357334055,7.85850179701105,1105.61872065572,0.255,0.455,0.0,0.265,24.3
4829,37.4701595751922,11.0841763676132,1.12178019172519,1206.10050394276,907.832780349217,0.435978669500676,0.675559723910356,6.11932977233765,2948.02195494981,0.8575,0.09,0.0525,0.0,27.9
5060,4.35340723739507,8.17681452143787,3.45391763522856,73.0547858601907,630.860772485322,0.42365661868277,0.519687905471473,6.73600563336244,2295.39679967942,0.64,0.2125,0.1225,0.02,25.5
5061,21.6044752975785,15.8376597627161,1.71284619139363,943.075732810258,924.081976969773,0.438220733449782,0.671269275195573,6.44267172780749,2295.39679967942,0.64,0.2125,0.1225,0.02,25.5
5112,8.3715827292931,16.83568909706,1.61507344766158,1197.92676495731,848.849615739741,0.523532122656487,0.680538338844572,6.27123947311515,2110.89826900758,0.65,0.2125,0.095,0.0425,25.4
5176,-16.3620822719648,7.20165872082457,3.84190278394579,64.382971738426,710.897155869825,0.570150090824489,0.444017261812519,7.78642363098376,2036.99727061917,0.79,0.2075,0.0025,0.0,25.2
5400,5.51455934124729,17.710806221958,3.19926827900497,435.14330404649,786.872060864105,0.295464208937172,0.726576918223287,7.14883157649326,1577.86169095709,0.6625,0.33,0.0075,0.0,24.7
5502,2.42527055828529,19.0973614416099,3.93305253016157,256.9772407535,690.315386372878,0.280231105762342,0.703586101329159,6.23366460562693,1086.60894679915,0.1425,0.385,0.0,0.46,24.4
5639,8.84763649114997,18.352844595335,3.17089608272174,409.035982290794,826.074046423114,0.292596497239023,0.742429517948073,6.95082305991603,1484.12959063684,0.7475,0.2525,0.0,0.0,24.2
5752,25.0542653088706,11.1926945161817,1.60424578681854,779.276501224595,883.453824898995,0.437674860443545,0.656162710965009,3.92561926166429,3482.67650998655,0.205,0.13,0.4925,0.0,28.0
5845,-26.0775512029023,8.09633710641909,0.994013952629219,995.995135190703,839.655380518633,0.358564790236556,0.679634428382284,6.31240958507931,3261.80515548823,0.475,0.12,0.4025,0.0,27.8
5977,11.8433742494118,16.2490158298922,1.58285923143177,912.77040370485,809.440519076165,0.46828838878138,0.680837183789659,5.62454357834758,2423.59516613072,0.9175,0.0375,0.045,0.0,25.7
5998,6.17862018705078,8.35773458372083,2.99299331038569,84.1571033471779,586.418901375234,0.35988371209368,0.510817649360385,5.95091236765302,2423.59516613072,0.9175,0.0375,0.045,0.0,25.7
6016,24.2663703148879,17.2351328414123,2.52548373842487,896.857830150669,875.74740083099,0.524629988428398,0.762079806413089,7.90660864730689,2246.13207793222,0.69,0.185,0.125,0.0,25.6
6413,-34.4246203950089,13.2674012777537,6.71000814698273,37.8932545517693,783.96702041132,0.351938069704183,0.530747289077663,7.2814849397069,1487.7838736255,0.3175,0.6475,0.0125,0.0225,24.7
6449,4.50471133582894,12.7700053445552,6.71850671070403,31.6934367214951,729.866522092353,0.452586609041447,0.612270789325603,6.51081544674783,1469.69885332194,0.515,0.48,0.0025,0.0025,24.6
6531,12.1587615057127,20.6860593091538,4.58050225172817,332.58423840966,670.696516530389,0.282671084310048,0.696372343386306,8.1523431003118,988.454365475406,0.03,0.18,0.0,0.725,24.4
6551,-43.649714771984,23.0410834046088,12.6520670994159,158.240652355794,1010.29882292279,0.648289559558275,0.505400660048884,7.61051022164118,988.454365475406,0.03,0.18,0.0,0.725,24.4
7206,17.9762154748385,15.1411802049494,3.58098668835878,242.345018849833,709.603310514516,0.328284254549228,0.687230339040795,8.30700701977775,1741.80512344304,0.375,0.42,0.0075,0.1875,25.2
7216,41.2875984366275,18.503799734624,2.2371349748923,961.212999451877,913.390737673603,0.407743488251773,0.785155296021743,7.89369143518354,1741.80512344304,0.375,0.42,0.0075,0.1875,25.2
7452,-20.1669366892537,13.9013330336984,6.33351282816691,51.9658365636973,636.702184390952,0.424903183287985,0.544133945432125,6.62599654766289,1516.36387307186,0.5525,0.435,0.01,0.0025,24.6
7757,8.10944571021316,-0.0400344711439712,1.61342017480924,111.677004575609,492.204729371266,0.671622822832952,0.525113397437032,3.65426075790759,3674.96334630216,0.4,0.1925,0.405,0.0025,28.9
7936,26.4365285203122,9.52358463295212,1.79137995972792,577.725361395403,970.871659739652,0.48852259301149,0.661756082182989,5.86933390496129,3999.63634914053,0.1075,0.1875,0.39,0.0,28.2
7947,16.2879831079626,-2.88553765966155,1.36929936483748,133.701988817399,387.863762881201,0.358740984417763,0.571486039041307,5.79462202030234,3999.63634914053,0.1075,0.1875,0.39,0.0,28.2
8056,15.0455567970026,3.40767739266777,1.04089413362652,547.147749283738,572.684675596592,0.355027133082001,0.655960903976151,4.58753445241177,2877.633189451,0.7725,0.2075,0.02,0.0,27.9
8148,45.1585921580843,0.875388567675648,1.24599088395938,466.450597395875,358.393686697224,0.357123347291746,0.637561951534402,3.87911344957196,2580.60524011474,0.7825,0.2075,0.0075,0.0,27.7
8288,18.5587210082109,6.27368872361056,2.88819178889517,251.153809519048,973.020781999068,0.388094377024622,0.564861176032939,5.86372754565003,2916.27440847601,0.585,0.305,0.11,0.0,26.1
8356,-15.3934260550337,5.92608045407641,3.52297971401816,83.366866191168,782.731148380489,0.582210532560642,0.467507423966464,6.30698065289743,2653.757913622,0.9925,0.0075,0.0,0.0,25.8
8386,3.38661781444933,6.95367043625688,3.5614519766165,53.7354005149425,634.324120502711,0.62884719541638,0.528204250347983,6.64199124395732,2528.55581937077,0.91,0.0875,0.0025,0.0,25.7
8423,-12.7098638510888,9.20334817206496,4.13172685163647,214.532284702109,975.10578533943,0.763059285039173,0.526435361698898,6.96321918874944,2325.41442180572,0.62,0.345,0.035,0.0,25.6
8469,9.75981251848231,14.9792863143225,2.64442212257893,458.434489322962,806.002424040095,0.44040642607417,0.732446217543845,8.57066685046297,2205.18219471697,0.47,0.345,0.005,0.18,25.5
8712,9.62973906915386,16.2304570876187,3.07435479689242,372.235575607114,819.18074700245,0.452237699262626,0.615942780715171,7.51041292984052,1796.08987550781,0.3175,0.3625,0.0075,0.3125,24.9
8717,-6.95603690896094,18.9352838047597,4.98412423150482,607.148872823066,1015.41430046031,0.672881338188045,0.518855395090585,6.81411488223193,1796.08987550781,0.3175,0.3625,0.0075,0.3125,24.9
8724,-5.09726468848092,10.7605922764041,4.59931944748583,33.1138212835231,641.504594581412,0.479622523206828,0.474845670266009,7.3627463249938,1796.08987550781,0.3175,0.3625,0.0075,0.3125,24.9
8778,2.80738640057607,13.3041277260405,4.82170891664435,116.196717711311,651.834066189124,0.412064127882967,0.489210216662765,7.86717107712165,1715.11769396056,0.24,0.6125,0.0175,0.13,24.8
8829,4.14364333684208,18.1610853008726,2.38253465649333,740.990249586885,867.725809796318,0.498619193327848,0.67096749407732,7.09957106736617,1664.15003684099,0.4725,0.47,0.0025,0.0025,24.6
9163,11.6115525473141,2.11980521466657,2.01135708242186,154.401717931053,747.812215828844,0.742171021571728,0.564583749508888,4.88560247696828,4302.97899064197,0.13,0.12,0.53,0.0,28.9
9530,10.7081465113937,6.9402485651667,1.75505873820059,320.0643422811,677.005911114557,0.45814056072461,0.58799782035288,6.51237644018529,3543.28367447845,0.2125,0.29,0.4625,0.0,28.0
9796,-0.247073424433711,5.82047957919144,2.04519433591518,247.175719715531,570.888202242934,0.271464566713573,0.599487634832937,6.7464196383471,2621.16205082867,0.8525,0.08,0.0675,0.0,27.3
9919,9.77941887716432,12.4514399164906,2.36512472284449,445.146164075185,641.627629285443,0.263392142766348,0.646426496083217,7.23017484018048,2597.52824233842,0.88,0.0975,0.0225,0.0,27.1
9931,12.2571381165089,12.2430886702919,2.34107738416455,405.583370897101,645.014073159752,0.300416356571575,0.628260176003183,4.751243455171,2630.30638844038,0.63,0.1975,0.1725,0.0,27.0
10097,11.7898309844721,9.9492883621846,2.58798100732372,497.589064857019,1030.17091143661,0.378870740325496,0.615830941708838,6.51261826861814,2791.31009169552,0.735,0.11,0.155,0.0,26.7
10192,6.85236280226438,13.50678786581,2.45363493514095,509.827237949925,803.955607746735,0.30125895371225,0.644530839950377,6.06833060839361,2784.85429614809,0.6425,0.1875,0.17,0.0,26.5
10241,6.38866397125905,11.1985693003087,2.95337327873883,230.982044032401,686.08336012863,0.376782604051989,0.556448301469991,6.7069199778933,2690.26542824852,0.685,0.2,0.1125,0.0,26.4
10727,-30.6269692459229,13.3430242857993,6.4748023772558,69.7885192165379,691.900780787681,0.612075471956351,0.38408592264487,6.04187931194298,1780.57500501755,0.65,0.24,0.045,0.065,25.2
11007,-27.7296061723972,12.1084636008356,6.81464771366315,22.1592802944164,767.748819401921,0.769278715046292,0.482273966709565,7.32983244769604,1900.48613470277,0.2,0.76,0.04,0.0,24.5
11067,-46.4260293041628,16.4892264715782,7.37180482967623,348.636981929922,1205.90382746659,0.934186631057406,0.572742854101236,7.51098176534752,2143.09299554752,0.545,0.4525,0.0025,0.0,24.3
11335,7.09909582910694,-6.81499759757709,1.09077429380376,57.7046670833258,258.107084193234,0.491418843621734,0.592658752995594,6.83246417833222,4287.58662512571,0.425,0.2175,0.3475,0.0,28.7
11422,8.7015153598083,-4.17563993622364,1.34604612836989,72.9187225640043,355.571845309701,0.484873717278998,0.542077235742698,3.91403569051232,3767.90895807576,0.4,0.175,0.415,0.0,28.5
11538,13.4635501643306,12.2475783434742,2.14541937847253,571.534388281702,950.90320273417,0.630605710467673,0.643214994123976,3.86686548469529,3440.86153451057,0.4175,0.28,0.3025,0.0,28.2
11752,16.8022818808109,7.18203561292595,2.10720360574021,314.712884648163,690.267523155007,0.425411027307492,0.600021958715736,7.02406964331214,3470.18555564738,0.4975,0.2275,0.2575,0.0,27.7
12351,3.93417940081903,16.3838390204889,2.25699431245528,634.182205139283,777.011719185539,0.445098561882602,0.648627868899912,8.08378915452682,2265.9668658658,0.4125,0.505,0.0825,0.0,26.3
12691,6.92941879567055,12.8723953903759,6.30325217792129,46.4883084714629,502.304936817038,0.492416042793555,0.441054275762376,6.71090499958497,1620.57715888335,0.0475,0.51,0.09,0.3525,25.5
12855,-26.1213964273939,17.2149809896616,8.927586460773,107.964899494714,823.474320660475,0.744741102873538,0.437683554858068,4.89804352221743,1327.18024714392,0.115,0.5125,0.26,0.1125,25.1
13327,38.8891938835354,20.6766248922764,4.90182729921253,585.161822328753,1075.07866679307,0.672780517166346,0.713915819925461,6.22773021474774,1382.51913841476,0.5025,0.4925,0.0,0.005,24.0
13385,-33.3302109795298,20.5726226960342,13.1606480921688,63.003645776087,934.451752682038,0.575083247908614,0.517485004098414,6.74992268117322,1164.80782154872,0.2425,0.715,0.01,0.0325,23.8
13898,4.80350638613291,8.53338612755983,2.3387835076096,500.27488629148,961.450380620738,0.620819278472047,0.651805597473952,3.83786277842503,4358.62106548449,0.0025,0.06,0.59,0.0,28.5
14247,13.5929496054837,12.1972818854811,2.28371887792603,466.561278656733,797.067553490828,0.46272067554908,0.625361137351232,5.44309912138682,2865.99749977203,0.48,0.365,0.125,0.0125,27.7
14298,53.3030434386172,3.318431248837,2.5258692473126,136.32175858966,488.235284545793,0.44812015418974,0.499338635710111,6.46148013302227,2774.55216894019,0.445,0.46,0.07,0.025,27.6
14388,49.2796301450589,5.27385079956025,1.91115631121148,328.331502047731,562.691386539086,0.563576620709367,0.592366037984128,5.4002123921654,2778.30871625439,0.635,0.33,0.015,0.02,27.4
14417,10.073707682133,14.599751049033,2.37018636867868,602.541858121241,760.708561242654,0.427868219917192,0.652365022146024,5.09072185896682,2904.97548850561,0.83,0.1625,0.0075,0.0,27.3
14591,22.4350350085111,0.59268017502854,1.4540591065272,363.645650480783,449.466277593221,0.590895485125027,0.596572081611281,6.53828743081917,3241.86008766156,0.3375,0.455,0.2075,0.0,26.9
14617,8.62684972297513,9.24754369610301,2.43003748699337,287.766530520203,786.367803267542,0.461294473994061,0.5851286067248,5.82180096113191,3163.99314840354,0.52,0.31,0.17,0.0,26.8
14650,55.1357239303176,7.05996269408743,2.08848289528159,502.699806407827,1021.20465405276,0.646987995289597,0.627525580008377,5.38266361154204,3163.99314840354,0.52,0.31,0.17,0.0,26.8
14761,10.9580033795441,11.5236471959523,3.11389242209019,247.184777076254,775.819105562899,0.456861540401578,0.584558029199253,6.31379145750033,2735.09744315761,0.54,0.335,0.125,0.0,26.5
14769,-7.60803026326873,11.4623718239591,2.4910233441347,462.159076439297,1015.57226654186,0.632383465500617,0.637958358663144,6.01861618339619,2735.09744315761,0.54,0.335,0.125,0.0,26.5
14803,22.1652683405458,9.47721167177868,3.07464837457656,317.455167972542,848.277717540205,0.631090994024902,0.568149731054849,5.94366735880632,2735.09744315761,0.54,0.335,0.125,0.0,26.5
14954,2.33010945265467,14.2948899797963,3.20415629767781,440.391974704162,1076.42311752208,0.546615864982811,0.583728923823938,6.16043109775819,2839.62548531024,0.6725,0.3025,0.025,0.0,26.1
15244,-29.0927348180955,13.4067131677967,7.593333225716,102.527455781601,879.076999846881,0.782685564252758,0.362582788875191,5.66739788796465,1969.35562117175,0.0025,0.5575,0.405,0.035,25.4
15465,5.04969794569771,21.1859803517382,5.12477197298015,493.672668948638,834.806661704562,0.798866248164401,0.625619624458087,4.90932697424748,1617.22498626934,0.0825,0.7425,0.0425,0.1325,24.9
15495,-32.5866985059713,19.8121734819507,11.2634607087762,112.619349466577,952.303595347499,0.911258875523616,0.377115054529097,4.54584851394497,1526.81640065541,0.0825,0.775,0.05,0.09,24.8
15929,31.6436559180967,21.1001020563296,2.97396828517229,683.374599721612,958.695338365354,0.285995323547701,0.766534264192984,6.99217432397594,1344.62836011055,0.34,0.6475,0.0025,0.01,23.8
16091,-49.7590826878263,24.1536523835612,16.7603669629646,58.1406912777173,941.53793307004,0.320836601872272,0.507032705503834,5.9720795645636,923.401366265027,0.4725,0.4475,0.0175,0.0625,23.5
16296,-0.0701805423606743,10.294594083593,5.92569622367326,152.955831949969,1030.11226514463,0.609484106842547,0.473615467843045,3.64599221482399,3381.60969256789,0.0,0.045,0.945,0.01,29.2
16336,5.67000325923641,0.42658378383269,3.17264933670748,57.0254785307884,663.264735459585,0.594855074380234,0.441488854241914,5.47808169791967,3353.57981122781,0.005,0.145,0.845,0.005,29.1
16366,-5.91637496617676,-3.59152283512168,1.92849253847985,49.6357006949132,572.43083816848,0.607404019064021,0.421170281701195,6.14674098812125,3415.63383515576,0.03,0.1725,0.7975,0.0,29.0
16526,31.5126588296266,-5.08470201387395,1.25755446807985,92.3936615212248,492.779247992955,0.682493044116892,0.511337702971971,3.61446390880925,3519.55551102513,0.1725,0.28,0.5475,0.0,28.7
16668,16.6233468517103,10.5311839338483,2.64510981558921,536.661575525114,962.874637049894,0.600222483507429,0.643456030137596,3.92817190350119,3726.50253451468,0.32,0.2125,0.465,0.0025,28.4
16972,79.3631572546512,1.67407841343792,1.77126433849912,267.520452678342,554.986089604981,0.539431161620422,0.595022104062799,6.51727572798986,3056.56805275897,0.5025,0.41,0.0775,0.01,27.6
17187,22.2637394044409,12.441072085313,2.56844316318107,520.554567644928,841.242435881302,0.408104759462591,0.629643593244401,4.75747500705301,2819.48487228738,0.475,0.51,0.0125,0.0025,27.1
17346,25.4136063897184,8.67359402943693,2.57681950772699,446.109580693542,985.29739933785,0.622504241037668,0.616420076478076,5.36325031678218,2780.17130926507,0.325,0.4225,0.185,0.0675,26.8
17486,6.58388698941096,7.00557020605437,3.46386528938459,99.1145383717856,500.039526047462,0.544754025679297,0.471010486571134,5.82013313446847,2573.24344507744,0.1975,0.49,0.2275,0.085,26.5
17627,-8.16244689548386,4.35902182960489,3.85289278213921,71.2418750245719,700.836995865018,0.564113798349034,0.413663616195799,6.67757458447284,2449.53553820299,0.3325,0.4325,0.19,0.045,26.1
17889,-24.0008481914857,16.8589004978531,4.44958688075449,610.405270953798,1007.19408007524,0.613693760867555,0.506863014093691,7.33464736519604,2424.80536512303,0.515,0.4725,0.0125,0.0,25.5
18190,5.20299811086131,17.205275161649,4.08333131070333,305.918201224717,736.431451873789,0.423202819417025,0.708532217082258,6.77707139467861,1687.76578024037,0.0575,0.77,0.0375,0.135,24.8
18192,31.4384121604404,19.9953084570758,3.58610108116567,584.441837950225,920.729029888476,0.369856868110932,0.768220218331856,6.79227045345739,1687.76578024037,0.0575,0.77,0.0375,0.135,24.8
18274,-54.1155305574316,19.130913082474,9.33749684934387,308.0931036262,1084.42563895493,0.819984761622417,0.428155980167864,5.92769652409256,1627.7028323009,0.0575,0.755,0.1125,0.075,24.6
18330,-21.1097764282563,14.6809806888998,6.31024640442327,43.9568481877984,552.239054753173,0.534144248923543,0.428689342474504,6.43792697991013,1437.77609990393,0.2125,0.7225,0.0025,0.0625,24.4
18407,-13.972775147186,13.6690828425316,5.05036911867278,79.1760939474426,622.484643996473,0.428578942225517,0.585703217843396,5.92847057932407,1396.4156324018,0.155,0.795,0.015,0.035,24.2
18702,29.3839587017196,23.3458880894209,4.43078054959521,638.404521298628,784.23647396782,0.298182914442891,0.741560600583767,7.99282190276767,827.759194756693,0.13,0.3975,0.045,0.365,23.6
18932,-32.2116143126777,19.2865053964019,13.3914856190273,11.8665618199125,932.367372379987,0.343655096774373,0.514496605610743,5.13117386595095,1346.84318206861,0.76,0.2325,0.0075,0.0,23.2
